"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\BlackList.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\BlackListDao.java","3","140","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\BookmarkInfo.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\BookmarksBao.java","3","169","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","11","Unnecessary import from the current package 'com.hippo.ehviewer.dao.GalleryTags'","Code Style","UnnecessaryImport"
"2","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","12","Unnecessary import from the current package 'com.hippo.ehviewer.dao.DownloadInfo'","Code Style","UnnecessaryImport"
"3","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","13","Unnecessary import from the current package 'com.hippo.ehviewer.dao.DownloadLabel'","Code Style","UnnecessaryImport"
"4","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","14","Unnecessary import from the current package 'com.hippo.ehviewer.dao.DownloadDirname'","Code Style","UnnecessaryImport"
"5","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","15","Unnecessary import from the current package 'com.hippo.ehviewer.dao.HistoryInfo'","Code Style","UnnecessaryImport"
"6","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","16","Unnecessary import from the current package 'com.hippo.ehviewer.dao.QuickSearch'","Code Style","UnnecessaryImport"
"7","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","17","Unnecessary import from the current package 'com.hippo.ehviewer.dao.BlackList'","Code Style","UnnecessaryImport"
"8","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","18","Unnecessary import from the current package 'com.hippo.ehviewer.dao.LocalFavoriteInfo'","Code Style","UnnecessaryImport"
"9","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","19","Unnecessary import from the current package 'com.hippo.ehviewer.dao.BookmarkInfo'","Code Style","UnnecessaryImport"
"10","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","20","Unnecessary import from the current package 'com.hippo.ehviewer.dao.Filter'","Code Style","UnnecessaryImport"
"11","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","22","Unnecessary import from the current package 'com.hippo.ehviewer.dao.GalleryTagsDao'","Code Style","UnnecessaryImport"
"12","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","23","Unnecessary import from the current package 'com.hippo.ehviewer.dao.DownloadsDao'","Code Style","UnnecessaryImport"
"13","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","24","Unnecessary import from the current package 'com.hippo.ehviewer.dao.DownloadLabelDao'","Code Style","UnnecessaryImport"
"14","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","25","Unnecessary import from the current package 'com.hippo.ehviewer.dao.DownloadDirnameDao'","Code Style","UnnecessaryImport"
"15","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","26","Unnecessary import from the current package 'com.hippo.ehviewer.dao.HistoryDao'","Code Style","UnnecessaryImport"
"16","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","27","Unnecessary import from the current package 'com.hippo.ehviewer.dao.QuickSearchDao'","Code Style","UnnecessaryImport"
"17","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","28","Unnecessary import from the current package 'com.hippo.ehviewer.dao.BlackListDao'","Code Style","UnnecessaryImport"
"18","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","29","Unnecessary import from the current package 'com.hippo.ehviewer.dao.LocalFavoritesDao'","Code Style","UnnecessaryImport"
"19","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","30","Unnecessary import from the current package 'com.hippo.ehviewer.dao.BookmarksBao'","Code Style","UnnecessaryImport"
"20","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DaoSession.java","4","31","Unnecessary import from the current package 'com.hippo.ehviewer.dao.FilterDao'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadDirname.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadDirnameDao.java","3","81","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadInfo.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"2","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadInfo.java","4","7","Unused import 'com.alibaba.fastjson.JSONArray'","Code Style","UnnecessaryImport"
"3","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadInfo.java","4","8","Unused import 'java.util.ArrayList'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadLabel.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadLabelDao.java","3","93","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadsDao.java","3","16","Possible God Class (WMC=47, ATFD=44, TCC=0.000%)","Design","GodClass"
"2","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\DownloadsDao.java","3","185","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\Filter.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\FilterDao.java","3","105","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\GalleryTags.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"2","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\GalleryTags.java","3","11","Too many fields","Design","TooManyFields"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\GalleryTagsDao.java","3","16","Possible God Class (WMC=75, ATFD=54, TCC=0.000%)","Design","GodClass"
"2","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\GalleryTagsDao.java","3","81","The method 'bindValues(DatabaseStatement, GalleryTags)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"3","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\GalleryTagsDao.java","3","162","The method 'bindValues(SQLiteStatement, GalleryTags)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"4","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\GalleryTagsDao.java","3","248","The method 'readEntity(Cursor, int)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"5","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\GalleryTagsDao.java","3","249","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"6","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\GalleryTagsDao.java","3","271","The method 'readEntity(Cursor, GalleryTags, int)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\HistoryDao.java","3","169","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\HistoryInfo.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\LocalFavoriteInfo.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\LocalFavoritesDao.java","3","165","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\QuickSearch.java","4","3","Unused import 'org.greenrobot.greendao.annotation.*'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.dao","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\dao\QuickSearchDao.java","3","129","Consider simply returning the value vs storing it in local variable 'entity'","Code Style","UnnecessaryLocalBeforeReturn"
"1","com.hippo.ehviewer.download","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\download\DownloadManager.java","3","59","Possible God Class (WMC=183, ATFD=33, TCC=29.847%)","Design","GodClass"
"2","com.hippo.ehviewer.download","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\download\DownloadManager.java","3","59","The class 'DownloadManager' has a total cyclomatic complexity of 183 (highest 14).","Design","CyclomaticComplexity"
"3","com.hippo.ehviewer.download","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\download\DownloadManager.java","3","59","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.hippo.ehviewer.download","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\download\DownloadManager.java","3","393","The method 'startRangeDownload(LongList)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"5","com.hippo.ehviewer.download","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\download\DownloadManager.java","3","451","The method 'startAllDownload()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","com.hippo.ehviewer.download","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\download\DownloadManager.java","3","1156","The method 'run()' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"7","com.hippo.ehviewer.download","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\download\DownloadManager.java","3","1319","The method 'run()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.gallery","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\gallery\ArchiveGalleryProvider.java","4","20","Unused import 'android.graphics.Bitmap'","Code Style","UnnecessaryImport"
"2","com.hippo.ehviewer.gallery","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\gallery\ArchiveGalleryProvider.java","4","21","Unused import 'android.graphics.BitmapFactory'","Code Style","UnnecessaryImport"
"3","com.hippo.ehviewer.gallery","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\gallery\ArchiveGalleryProvider.java","4","23","Unused import 'android.graphics.drawable.Drawable'","Code Style","UnnecessaryImport"
"4","com.hippo.ehviewer.gallery","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\gallery\ArchiveGalleryProvider.java","4","25","Unused import 'android.os.Build'","Code Style","UnnecessaryImport"
"5","com.hippo.ehviewer.gallery","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\gallery\ArchiveGalleryProvider.java","4","30","Unused import 'com.hippo.ehviewer.EhApplication'","Code Style","UnnecessaryImport"
"6","com.hippo.ehviewer.gallery","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\gallery\ArchiveGalleryProvider.java","4","40","Unused import 'java.io.FileInputStream'","Code Style","UnnecessaryImport"
"7","com.hippo.ehviewer.gallery","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\gallery\ArchiveGalleryProvider.java","3","163","The method 'run()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.gallery","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\gallery\EhGalleryProvider.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.hippo.ehviewer.preference","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\preference\ProxyPreference.java","3","137","The method 'onClick(View)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.preference","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\preference\SignInRequiredActivityPreference.java","4","22","Unused import 'android.view.ViewGroup'","Code Style","UnnecessaryImport"
"1","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderDen.java","3","48","Possible God Class (WMC=73, ATFD=8, TCC=15.217%)","Design","GodClass"
"2","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderDen.java","3","48","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderDen.java","3","79","The method 'getGalleryDownloadDir(GalleryInfo)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderInfo.java","3","113","The method 'read(InputStream)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"2","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderInfo.java","3","127","Empty if statement","Code Style","EmptyControlStatement"
"3","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderInfo.java","3","145","Empty if statement","Code Style","EmptyControlStatement"
"4","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderInfo.java","3","171","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderInfo.java","3","216","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderInfo.java","3","247","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","97","Possible God Class (WMC=186, ATFD=66, TCC=18.715%)","Design","GodClass"
"2","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","97","The class 'SpiderQueen' has a total cyclomatic complexity of 186 (highest 21).","Design","CyclomaticComplexity"
"3","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","97","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","222","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","518","The method 'request(int, boolean, boolean, boolean)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"6","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","736","The method 'readSpiderInfoFromLocal()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"7","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","763","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","881","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"9","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","889","The method 'runInternal()' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"10","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","1029","The method 'updatePageState(int, int, String)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"11","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","1132","Possible God Class (WMC=107, ATFD=22, TCC=4.762%)","Design","GodClass"
"12","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","1132","The class 'SpiderWorker' has a total cyclomatic complexity of 107 (highest 57).","Design","CyclomaticComplexity"
"13","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","1187","The method 'downloadImage(long, int, String, String, boolean)' has a cyclomatic complexity of 57.","Design","CyclomaticComplexity"
"14","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","1533","The method 'runInternal()' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"15","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","1692","Empty while statement","Code Style","EmptyControlStatement"
"16","com.hippo.ehviewer.spider","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\spider\SpiderQueen.java","3","1743","The method 'run()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.sync","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\sync\DownloadListInfosExecutor.java","3","155","The method 'merge(DownloadInfo[], int, int, int, int)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.sync","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\sync\GalleryDetailTagsSyncTask.java","4","10","Unused import 'java.util.ArrayList'","Code Style","UnnecessaryImport"
"2","com.hippo.ehviewer.sync","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\sync\GalleryDetailTagsSyncTask.java","3","52","The method 'parserData(GalleryTags, GalleryTagGroup)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.sync","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\sync\GalleryListTagsSyncTask.java","4","3","Unused import 'android.util.Log'","Code Style","UnnecessaryImport"
"2","com.hippo.ehviewer.sync","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\sync\GalleryListTagsSyncTask.java","4","5","Unused import 'com.hippo.ehviewer.EhDB'","Code Style","UnnecessaryImport"
"3","com.hippo.ehviewer.sync","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\sync\GalleryListTagsSyncTask.java","4","6","Unused import 'com.hippo.ehviewer.client.data.GalleryDetail'","Code Style","UnnecessaryImport"
"4","com.hippo.ehviewer.sync","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\sync\GalleryListTagsSyncTask.java","4","8","Unused import 'com.hippo.ehviewer.client.data.GalleryTagGroup'","Code Style","UnnecessaryImport"
"5","com.hippo.ehviewer.sync","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\sync\GalleryListTagsSyncTask.java","3","62","The method 'parserData(GalleryTags, String)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\CommonOperations.java","3","141","The method 'startDownload(MainActivity, List<GalleryInfo>, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\CommonOperations.java","3","246","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\EhActivity.java","4","20","Unused import 'android.content.res.Configuration'","Code Style","UnnecessaryImport"
"2","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\EhActivity.java","4","22","Unused import 'android.os.Build'","Code Style","UnnecessaryImport"
"3","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\EhActivity.java","4","24","Unused import 'android.util.Log'","Code Style","UnnecessaryImport"
"4","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\EhActivity.java","4","25","Unused import 'android.view.InputDevice'","Code Style","UnnecessaryImport"
"5","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\EhActivity.java","4","26","Unused import 'android.view.MotionEvent'","Code Style","UnnecessaryImport"
"6","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\EhActivity.java","4","27","Unused import 'android.view.View'","Code Style","UnnecessaryImport"
"7","com.hippo.ehviewer.ui","..\data\repositories\xiaojieonly_Ehviewer_CN_SXJ\app\src\main\java\com\hippo\ehviewer\ui\EhActivity.java","4","33","Unused import 'com.hippo.android.resource.AttrResources'","Code Style","UnnecessaryImport"
